sku_id,current_stock,avg_daily_sales,sales_volatility,supplier_lead_time_days,safety_stock_level,reorder_point,seasonality_index,historical_stockout_count,will_stockout_next_30_days
SKU-03022,338,13.22,4.69,26,104,276,1.43,3,1
SKU-03023,55,2.89,0.67,27,28,67,0.87,1,1
SKU-03024,179,3.11,1.01,15,25,48,0.61,0,0
SKU-03025,602,14.59,4.79,20,73,219,0.67,0,0
SKU-03026,150,8.86,2.3,19,42,126,0.99,1,1
SKU-03027,675,29.89,10.26,10,229,378,0.58,0,0
SKU-03028,852,29.83,8.65,22,231,559,1.22,0,1
SKU-03029,234,4.11,0.64,29,27,87,1.3,0,0
SKU-03030,404,10.9,5.81,28,73,226,1.05,1,0
SKU-03031,38,3.15,1.42,21,19,52,1.39,0,1
SKU-03032,470,14.43,1.74,12,79,166,1.45,5,1
SKU-03033,770,26.36,4.16,27,196,552,0.95,0,0
SKU-03034,53,9.83,1.46,27,81,214,0.59,0,1
SKU-03035,490,6.35,0.83,2,55,61,0.73,3,0
SKU-03036,90,11.71,1.52,11,60,124,1.16,0,1
SKU-03037,602,16.51,2.95,17,149,289,0.91,0,0
SKU-03038,524,16.58,8.69,18,85,234,1.19,1,1
SKU-03039,186,6.41,3.3,21,33,100,1.17,3,1
SKU-03040,25,5.22,2.57,16,45,87,1.11,0,1
SKU-03041,589,10.48,4.27,2,103,113,0.66,1,0
SKU-03042,434,6.75,3.12,6,64,84,0.79,2,0
SKU-03043,587,19.91,9.34,23,75,304,0.88,0,1
SKU-03044,72,6.69,3.64,21,34,104,1.32,1,1
SKU-03045,63,9.31,4.34,20,77,170,1.18,1,1
SKU-03046,853,11.5,5.38,14,99,179,1.14,0,0
SKU-03047,107,2.4,1.2,9,16,27,1.17,1,0
SKU-03048,79,5.59,2.11,10,17,45,1.0,0,1
SKU-03049,1266,29.03,6.0,21,189,494,0.54,2,0
SKU-03050,97,16.04,2.28,16,52,180,0.7,0,1
SKU-03051,294,6.62,2.05,5,33,50,0.64,0,0
SKU-03052,673,14.47,2.11,13,110,204,0.56,0,0
SKU-03053,628,19.7,3.64,25,78,324,0.82,2,0
SKU-03054,319,7.45,0.83,18,60,127,1.29,0,0
SKU-03055,840,15.52,3.88,26,114,316,0.62,2,0
SKU-03056,279,14.04,8.21,16,84,196,0.61,1,0
SKU-03057,31,3.2,0.93,15,18,42,0.62,0,1
SKU-03058,249,7.48,1.65,28,70,175,0.77,2,0
SKU-03059,1373,24.49,7.39,16,168,364,0.7,2,0
SKU-03060,1699,28.5,7.14,5,263,334,0.51,3,0
SKU-03061,420,16.13,7.05,13,95,200,0.78,0,0
SKU-03062,100,5.43,2.27,20,39,93,1.5,1,1
SKU-03063,50,0.85,0.1,11,8,13,0.84,2,0
SKU-03064,111,4.84,1.72,13,19,50,0.71,3,0
SKU-03065,75,2.8,0.33,26,14,50,1.0,1,1
SKU-03066,1645,25.69,11.27,14,242,422,0.73,0,0
SKU-03067,26,1.55,0.88,10,9,17,1.06,2,1
SKU-03068,82,3.28,1.82,5,16,24,0.9,3,0
SKU-03069,325,10.32,2.09,13,103,170,1.4,0,1
SKU-03070,76,8.81,4.15,23,33,134,1.43,2,1
SKU-03071,579,23.7,11.77,10,173,291,1.21,1,1
SKU-03072,850,13.45,7.16,15,115,216,0.72,5,0
SKU-03073,100,7.91,1.82,20,67,146,0.97,1,1
SKU-03074,352,20.16,6.56,27,123,395,0.81,1,1
SKU-03075,111,6.47,1.36,24,21,99,1.3,1,1
SKU-03076,872,24.98,2.8,10,222,347,0.53,2,0
SKU-03077,286,4.29,1.84,6,37,50,1.16,2,0
SKU-03078,292,8.57,2.71,20,40,126,0.82,0,0
SKU-03079,44,1.03,0.23,9,6,11,0.98,2,0
SKU-03080,322,16.7,8.74,12,110,210,0.82,0,1
SKU-03081,27,9.9,3.44,4,38,58,0.86,0,1
SKU-03082,697,25.02,14.95,23,219,507,1.17,1,1
SKU-03083,393,7.27,3.61,6,69,91,1.1,0,0
SKU-03084,18,2.37,1.27,12,12,26,0.74,1,1
SKU-03085,878,12.26,5.97,13,116,196,0.54,1,0
SKU-03086,444,5.72,0.87,3,49,58,1.36,1,0
SKU-03087,833,15.1,2.0,23,122,296,0.99,1,0
SKU-03088,177,4.37,2.44,19,43,85,1.12,1,0
SKU-03089,859,22.13,3.74,17,117,305,0.99,1,0
SKU-03090,251,9.31,2.75,6,88,116,1.12,2,0
SKU-03091,258,7.93,3.21,3,29,41,1.13,1,0
SKU-03092,488,21.16,4.36,3,134,166,0.52,2,0
SKU-03093,745,16.87,3.59,19,116,276,1.03,1,0
SKU-03094,13,4.91,1.64,22,19,73,1.0,2,1
SKU-03095,797,16.54,4.64,24,135,333,0.6,0,0
SKU-03096,274,14.28,6.26,24,90,261,1.25,0,1
SKU-03097,71,8.28,1.14,13,51,105,0.74,0,1
SKU-03098,469,15.64,5.39,2,111,127,0.55,1,0
SKU-03099,123,22.07,4.13,8,87,175,1.3,0,1
SKU-03100,79,8.47,3.42,24,37,139,1.37,0,1
SKU-03101,300,8.49,1.34,23,36,134,0.74,0,0
SKU-03102,83,8.14,1.62,16,79,144,1.19,1,1
SKU-03103,238,4.75,2.38,2,40,45,0.5,0,0
SKU-03104,58,8.4,1.83,23,56,153,1.22,0,1
SKU-03105,396,7.71,3.61,24,59,152,0.96,3,0
SKU-03106,502,7.36,1.74,8,56,85,1.29,1,0
SKU-03107,149,7.28,1.58,24,35,122,0.89,0,1
SKU-03108,113,3.27,0.82,19,12,43,0.85,1,0
SKU-03109,744,18.03,9.74,26,124,358,1.34,0,1
SKU-03110,156,5.58,1.67,19,27,80,0.54,2,0
SKU-03111,411,22.89,5.08,4,209,255,0.69,1,0
SKU-03112,163,3.95,1.45,20,18,58,0.91,2,0
SKU-03113,1455,26.38,7.72,5,185,251,1.1,0,0
SKU-03114,66,6.72,3.33,9,40,70,0.51,0,1
SKU-03115,103,16.67,9.92,26,137,354,1.08,1,1
SKU-03116,341,9.83,3.57,29,95,238,0.88,2,0
SKU-03117,33,2.86,0.93,15,17,38,1.13,1,1
SKU-03118,37,3.01,0.82,10,10,25,1.41,0,1
SKU-03119,355,5.2,3.05,12,40,71,0.94,4,0
SKU-03120,203,6.42,2.19,8,25,51,1.05,3,0
SKU-03121,140,8.67,1.64,18,32,110,0.96,2,1
SKU-03122,250,11.42,6.68,13,87,161,0.62,1,0
SKU-03123,162,7.83,4.54,3,29,41,1.29,0,0
SKU-03124,373,10.98,3.49,19,43,147,1.39,0,1
SKU-03125,549,12.3,3.37,20,75,198,1.31,1,0
SKU-03126,378,7.57,3.33,20,47,123,1.45,2,0
SKU-03127,934,14.11,7.26,28,133,331,0.97,1,0
SKU-03128,392,16.34,5.71,21,81,253,1.15,2,1
SKU-03129,126,12.52,3.32,20,73,198,0.67,1,1
SKU-03130,783,13.03,3.27,7,104,150,1.48,0,0
SKU-03131,549,10.29,2.71,15,90,167,1.08,1,0
SKU-03132,742,19.09,3.04,14,104,238,0.76,1,0
SKU-03133,445,8.82,4.32,28,65,188,1.31,2,0
SKU-03134,104,5.28,0.81,15,39,79,1.09,0,1
SKU-03135,138,9.02,2.7,21,46,141,1.45,3,1
SKU-03136,93,2.91,1.51,17,11,36,1.27,1,1
SKU-03137,83,2.58,0.78,3,20,24,1.38,1,0
SKU-03138,163,16.4,4.06,28,80,310,1.05,2,1
SKU-03139,727,23.14,13.29,20,121,352,1.02,1,0
SKU-03140,149,6.89,1.12,8,48,76,1.26,0,1
SKU-03141,411,16.5,8.95,3,68,93,0.61,3,0
SKU-03142,39,1.35,0.18,28,6,25,0.55,0,0
SKU-03143,479,12.55,3.85,10,77,140,1.48,1,1
SKU-03144,733,8.85,3.68,2,81,90,1.42,3,0
SKU-03145,620,25.65,7.31,19,216,460,1.46,2,1
SKU-03146,369,7.94,2.92,2,41,49,0.56,1,0
SKU-03147,140,3.69,0.75,8,19,34,0.77,1,0
SKU-03148,179,2.24,0.86,27,22,52,1.4,1,0
SKU-03149,505,9.01,1.51,3,68,82,0.59,4,0
SKU-03150,56,10.27,5.11,23,80,198,0.95,0,1
SKU-03151,129,7.57,2.97,19,26,98,0.84,3,1
SKU-03152,90,16.76,5.71,10,63,147,1.38,0,1
SKU-03153,685,21.5,2.74,10,109,217,1.02,0,0
SKU-03154,62,6.83,2.39,15,61,112,0.79,1,1
SKU-03155,13,1.64,0.63,16,15,28,1.02,1,1
SKU-03156,402,11.03,2.57,26,48,191,0.61,0,0
SKU-03157,1294,19.35,8.49,9,155,242,1.23,1,0
SKU-03158,366,6.85,0.95,18,62,124,1.12,0,0
SKU-03159,529,13.03,2.66,21,119,256,1.1,0,0
SKU-03160,166,3.45,1.62,2,21,24,0.94,0,0
SKU-03161,461,10.84,1.88,27,52,198,0.79,1,0
SKU-03162,124,13.2,2.94,29,128,319,0.57,2,1
SKU-03163,77,11.06,4.71,4,55,77,1.45,2,1
SKU-03164,1188,30.11,13.98,9,144,279,0.92,1,0
SKU-03165,139,22.95,2.89,24,102,377,1.0,1,1
SKU-03166,657,14.7,2.4,24,99,275,0.88,2,0
SKU-03167,359,18.14,5.86,6,68,122,1.49,1,1
SKU-03168,375,10.78,4.27,27,75,221,1.3,1,1
SKU-03169,110,8.56,2.8,11,82,129,0.6,2,1
SKU-03170,281,6.29,2.66,10,41,72,1.11,1,0
SKU-03171,191,3.39,1.62,12,33,53,0.98,0,0
SKU-03172,1864,23.66,13.6,20,221,458,1.29,1,0
SKU-03173,1216,30.88,8.49,7,264,372,1.5,0,0
SKU-03174,561,9.18,1.67,17,67,145,1.24,2,0
SKU-03175,177,9.29,2.16,4,85,104,1.36,0,1
SKU-03176,210,13.58,2.36,6,93,134,1.0,1,1
SKU-03177,308,7.97,2.37,23,35,127,0.87,1,0
SKU-03178,50,3.79,2.03,12,36,59,1.14,3,1
SKU-03179,48,2.83,0.77,24,18,52,1.25,1,1
SKU-03180,482,30.18,5.26,22,282,614,0.73,4,1
SKU-03181,78,1.9,0.69,29,11,39,1.0,1,0
SKU-03182,442,11.36,6.77,5,61,89,0.61,4,0
SKU-03183,155,2.17,0.42,28,18,48,0.72,2,0
SKU-03184,110,8.27,4.04,26,62,170,1.38,0,1
SKU-03185,136,6.8,3.48,14,41,89,0.64,1,1
SKU-03186,77,2.54,0.76,5,23,29,1.31,3,0
SKU-03187,816,13.91,5.7,5,92,127,0.87,1,0
SKU-03188,65,3.56,1.13,16,11,39,1.16,1,1
SKU-03189,61,2.22,0.51,2,17,19,1.41,2,0
SKU-03190,161,14.99,4.69,4,52,82,1.28,5,1
SKU-03191,141,6.83,1.01,16,43,98,1.33,1,1
SKU-03192,144,4.81,2.18,17,21,62,0.76,0,0
SKU-03193,382,15.62,8.04,26,73,276,0.86,1,0
SKU-03194,197,3.39,0.86,29,33,82,1.23,1,0
SKU-03195,31,1.69,0.65,9,6,14,1.28,0,1
SKU-03196,124,20.56,4.44,11,171,284,1.29,0,1
SKU-03197,1306,27.47,4.5,7,205,301,1.24,1,0
SKU-03198,240,8.1,3.5,8,35,67,0.73,1,0
SKU-03199,159,8.02,1.34,14,77,133,0.79,2,1
SKU-03200,439,16.24,7.97,29,72,307,1.44,0,1
SKU-03201,1019,19.2,4.53,27,127,386,1.05,1,0
SKU-03202,186,3.75,1.91,27,32,83,1.25,1,0
SKU-03203,371,7.09,2.02,14,59,109,1.1,0,0
SKU-03204,368,10.73,3.05,20,56,163,1.42,0,1
SKU-03205,453,15.6,7.41,22,138,310,1.37,0,1
SKU-03206,257,14.48,5.14,8,141,199,0.76,0,1
SKU-03207,375,12.91,2.59,14,82,172,1.38,0,1
SKU-03208,361,19.16,10.06,17,145,308,0.8,3,1
SKU-03209,304,8.55,2.31,12,47,98,0.94,0,0
SKU-03210,862,23.8,3.6,15,130,308,1.35,1,1
SKU-03211,21,5.74,1.77,14,36,76,0.82,2,1
SKU-03212,560,14.64,5.67,3,64,86,0.79,3,0
SKU-03213,426,6.42,2.6,23,50,124,1.17,0,0
SKU-03214,57,8.19,4.24,27,34,145,1.5,1,1
SKU-03215,132,9.19,3.41,23,28,134,0.63,1,1
SKU-03216,87,6.14,1.3,28,37,123,1.2,0,1
SKU-03217,617,19.73,4.55,14,70,208,1.03,2,0
SKU-03218,250,6.67,1.0,3,46,56,0.91,0,0
SKU-03219,387,8.85,4.14,9,59,99,1.25,1,0
SKU-03220,476,13.47,2.06,25,53,221,1.05,0,0
SKU-03221,1145,38.79,15.63,5,183,280,1.3,1,0
SKU-03222,356,13.82,5.51,17,44,161,1.24,0,1
SKU-03223,176,9.44,4.65,2,68,77,1.49,1,1
SKU-03224,20,1.39,0.19,11,7,15,1.31,2,1
SKU-03225,276,8.03,1.62,5,64,84,0.57,0,0
SKU-03226,320,5.29,2.93,5,39,52,1.28,3,0
SKU-03227,33,7.02,2.71,6,39,60,1.15,1,1
SKU-03228,89,6.32,2.08,17,20,74,0.59,2,1
SKU-03229,533,13.38,6.34,21,70,210,1.11,3,0
SKU-03230,86,7.9,4.35,10,42,82,1.25,0,1
SKU-03231,138,4.29,0.99,24,23,74,0.7,2,0
SKU-03232,178,16.71,9.2,12,162,262,0.93,3,1
SKU-03233,8,3.08,0.48,22,13,47,1.04,1,1
SKU-03234,148,9.12,5.37,16,45,118,0.91,1,1
SKU-03235,529,8.07,1.47,22,71,160,1.38,2,0
SKU-03236,95,11.6,2.7,29,110,278,0.67,1,1
SKU-03237,439,19.3,2.86,29,121,401,1.27,1,1
SKU-03238,1941,42.62,21.39,18,289,673,1.28,0,0
SKU-03239,120,9.43,5.58,28,32,164,0.95,1,1
SKU-03240,210,5.22,1.3,21,45,100,1.04,3,0
SKU-03241,166,4.81,1.26,9,34,56,0.65,0,0
SKU-03242,255,4.79,1.15,28,30,97,0.7,0,0
SKU-03243,469,11.3,2.0,6,58,92,1.03,0,0
SKU-03244,7,1.06,0.52,15,6,14,0.72,2,1
SKU-03245,160,2.9,0.38,6,24,33,1.31,1,0
SKU-03246,210,11.3,6.6,23,40,170,1.12,1,1
SKU-03247,401,17.27,9.73,27,113,346,0.56,0,0
SKU-03248,267,17.34,2.76,24,56,264,0.86,0,1
SKU-03249,662,9.76,3.56,4,82,102,1.36,1,0
SKU-03250,509,15.79,9.42,9,71,142,0.78,1,0
SKU-03251,975,19.53,10.28,11,182,289,1.22,0,0
SKU-03252,86,6.6,3.02,5,42,58,0.59,2,0
SKU-03253,656,18.21,2.03,16,113,259,1.43,1,1
SKU-03254,57,2.04,0.27,2,11,13,0.95,1,0
SKU-03255,86,2.83,1.41,19,19,46,0.99,1,1
SKU-03256,324,6.91,1.99,18,37,99,1.07,2,0
SKU-03257,98,1.78,0.77,18,10,26,0.86,1,0
SKU-03258,515,13.53,6.35,27,59,242,1.23,1,0
SKU-03259,224,5.84,1.82,24,32,102,0.51,3,0
SKU-03260,403,8.14,1.4,9,71,108,0.66,1,0
SKU-03261,132,8.37,2.46,18,40,115,0.69,0,1
SKU-03262,513,6.77,3.63,24,59,140,1.14,3,0
SKU-03263,192,4.77,1.27,25,43,103,1.39,0,1
SKU-03264,224,13.08,1.72,20,100,231,0.56,0,0
SKU-03265,27,5.74,3.33,4,18,29,1.35,1,1
SKU-03266,441,8.29,3.65,14,57,115,1.32,0,0
SKU-03267,342,11.68,4.33,26,103,255,0.58,0,0
SKU-03268,764,19.42,9.99,4,108,147,0.64,1,0
SKU-03269,542,18.4,5.62,18,92,258,0.85,2,0
SKU-03270,96,6.16,3.65,17,32,84,0.61,3,1
SKU-03271,216,4.56,2.41,8,27,45,1.26,0,0
SKU-03272,599,22.09,5.31,11,77,198,1.0,0,1
SKU-03273,55,5.71,1.63,29,27,110,0.91,3,1
SKU-03274,149,12.71,3.02,18,96,210,1.22,2,1
SKU-03275,67,1.68,0.72,28,11,35,0.79,0,0
SKU-03276,15,1.02,0.43,15,5,13,1.37,1,1
SKU-03277,302,9.42,3.4,25,90,208,1.15,1,1
SKU-03278,330,7.45,4.34,19,38,109,0.85,1,0
SKU-03279,120,15.06,5.06,27,59,262,1.04,3,1
SKU-03280,99,4.82,2.37,11,21,48,0.76,2,0
SKU-03281,171,11.06,4.75,12,56,122,1.48,1,1
SKU-03282,339,14.51,5.21,3,97,119,0.94,1,0
SKU-03283,66,4.98,0.6,8,17,37,1.4,2,1
SKU-03284,171,6.9,2.96,5,62,79,1.48,0,1
SKU-03285,224,3.37,1.42,7,31,43,1.04,0,0
SKU-03286,607,15.43,2.51,10,81,158,1.23,0,0
SKU-03287,570,13.2,6.57,26,111,283,1.07,0,0
SKU-03288,823,13.9,4.64,12,100,183,0.59,1,0
SKU-03289,111,7.43,1.95,25,66,159,1.45,3,1
SKU-03290,312,13.04,6.68,24,64,220,0.96,1,1
SKU-03291,445,7.95,2.16,29,58,173,1.39,0,0
SKU-03292,503,24.61,10.11,16,86,283,1.16,0,1
SKU-03293,248,8.87,3.63,25,27,138,0.61,0,0
SKU-03294,901,17.69,2.24,13,161,276,0.92,3,0
SKU-03295,338,7.46,2.32,19,38,109,0.7,4,0
SKU-03296,175,21.26,4.49,24,130,385,0.67,1,1
SKU-03297,19,4.55,0.91,5,21,32,1.22,0,1
SKU-03298,392,12.08,5.16,3,110,128,0.53,3,0
SKU-03299,237,5.34,0.56,6,30,46,1.47,0,0
SKU-03300,44,10.72,6.27,22,46,164,0.95,0,1
SKU-03301,114,5.73,1.71,15,42,85,0.99,4,1
SKU-03302,355,8.84,2.2,9,39,79,0.8,1,0
SKU-03303,190,6.42,3.6,23,31,105,0.59,0,0
SKU-03304,423,14.15,4.86,2,109,123,1.09,1,0
SKU-03305,142,12.43,5.06,6,121,158,0.84,2,1
SKU-03306,304,5.18,2.32,15,43,82,1.12,2,0
SKU-03307,176,5.06,2.71,27,20,88,1.06,2,0
SKU-03308,156,4.22,0.7,22,22,68,0.72,0,0
SKU-03309,46,3.53,0.5,21,30,67,0.96,0,1
SKU-03310,372,14.82,8.85,21,73,229,0.81,0,0
SKU-03311,133,4.01,0.42,10,33,53,0.74,1,0
SKU-03312,597,11.37,5.16,14,72,152,1.27,2,0
SKU-03313,391,5.99,2.43,26,55,133,0.51,1,0
SKU-03314,710,17.34,6.52,22,96,287,0.77,1,0
SKU-03315,1101,28.57,14.08,18,273,530,1.03,0,0
SKU-03316,1,0.23,0.14,4,1,1,0.98,4,1
SKU-03317,257,4.5,0.56,22,36,86,1.44,0,0
SKU-03318,159,5.91,2.41,12,26,61,1.34,3,1
SKU-03319,89,7.63,3.5,12,51,97,1.25,1,1
SKU-03320,270,7.27,1.84,20,38,111,1.01,1,0
SKU-03321,18,2.79,1.52,13,9,27,0.93,1,1
SKU-03322,1195,28.95,9.51,18,175,436,0.54,2,0
SKU-03323,210,7.48,1.36,2,31,38,1.32,1,0
SKU-03324,68,12.4,6.54,7,120,163,0.93,0,1
SKU-03325,787,12.67,7.24,17,110,218,0.82,3,0
SKU-03326,75,2.21,0.33,28,18,49,1.11,1,1
SKU-03327,202,6.72,3.2,23,41,118,1.25,1,1
SKU-03328,626,14.82,3.08,13,71,167,1.02,2,0
SKU-03329,982,22.17,2.29,29,117,438,0.65,2,0
SKU-03330,116,6.83,1.57,9,30,61,1.42,2,1
SKU-03331,124,2.64,1.39,26,18,52,0.61,2,0
SKU-03332,238,5.51,0.94,13,48,84,1.47,0,0
SKU-03333,217,6.6,1.09,4,28,41,0.94,2,0
SKU-03334,64,6.41,3.01,2,19,25,1.45,2,1
SKU-03335,77,4.22,1.28,29,16,77,1.41,0,1
SKU-03336,23,2.37,0.41,19,15,38,0.91,1,1
SKU-03337,92,3.34,0.72,6,10,20,1.3,1,0
SKU-03338,269,5.55,2.76,29,32,112,0.59,0,0
SKU-03339,159,14.65,6.03,3,55,77,0.58,1,0
SKU-03340,387,18.62,8.95,11,70,172,0.86,2,1
SKU-03341,290,9.58,1.43,22,77,182,1.11,0,1
SKU-03342,64,3.43,1.13,3,34,39,0.51,0,0
SKU-03343,23,5.82,2.9,27,25,104,1.02,1,1
SKU-03344,45,1.08,0.25,20,5,16,1.48,0,0
SKU-03345,340,22.45,4.14,28,114,428,1.36,0,1
SKU-03346,215,5.1,1.48,25,43,107,0.73,1,0
SKU-03347,629,11.67,3.11,25,76,222,1.03,1,0
SKU-03348,84,17.75,3.42,8,124,195,0.67,2,1
SKU-03349,943,26.62,15.36,7,182,275,0.76,1,0
SKU-03350,1310,15.78,5.39,8,151,214,1.42,2,0
SKU-03351,162,6.37,2.57,6,21,40,1.5,2,1
SKU-03352,128,12.8,2.06,20,53,181,0.74,1,1
SKU-03353,327,25.98,10.52,3,147,186,0.71,0,0
SKU-03354,230,5.06,1.91,13,32,65,0.88,1,0
SKU-03355,12,2.25,1.27,18,9,29,0.95,2,1
SKU-03356,224,4.25,1.3,17,39,75,0.59,2,0
SKU-03357,237,12.2,5.99,15,94,186,0.65,2,1
SKU-03358,481,6.51,1.64,8,62,88,0.92,2,0
SKU-03359,298,8.23,3.21,5,79,100,0.74,2,0
SKU-03360,366,13.68,7.71,29,90,288,1.34,2,1
SKU-03361,276,4.17,1.72,15,37,68,1.25,1,0
SKU-03362,82,7.93,3.61,18,65,136,1.04,0,1
SKU-03363,185,5.73,3.08,17,32,81,0.93,1,1
SKU-03364,1676,25.3,14.24,12,192,344,1.33,4,0
SKU-03365,904,15.44,3.15,22,149,319,0.67,1,0
SKU-03366,67,6.54,1.29,12,55,94,1.39,0,1
SKU-03367,419,6.25,2.35,13,50,91,0.55,0,0
SKU-03368,200,27.2,16.26,24,124,450,1.42,2,1
SKU-03369,829,25.75,8.89,10,227,356,0.64,3,0
SKU-03370,145,12.15,3.23,21,70,198,1.31,1,1
SKU-03371,425,8.53,3.14,20,63,148,0.52,2,0
SKU-03372,63,2.84,0.38,2,22,25,1.32,1,0
SKU-03373,79,4.29,0.81,21,28,73,1.08,1,1
SKU-03374,48,2.63,0.46,24,11,43,0.52,3,0
SKU-03375,425,18.23,2.08,9,144,226,1.27,3,1
SKU-03376,108,2.88,1.33,27,14,53,0.6,0,0
SKU-03377,154,6.19,1.63,2,30,36,1.04,0,0
SKU-03378,31,1.35,0.25,7,5,10,0.83,0,0
SKU-03379,30,2.03,0.72,28,15,43,1.26,1,1
SKU-03380,455,14.12,3.7,25,54,230,1.35,2,1
SKU-03381,208,10.85,3.22,23,59,184,0.96,0,1
SKU-03382,304,8.76,2.26,18,81,160,1.26,1,1
SKU-03383,102,6.28,0.64,7,39,61,1.42,1,1
SKU-03384,147,1.76,0.78,15,16,29,1.19,0,0
SKU-03385,209,5.62,0.87,17,36,84,0.82,0,0
SKU-03386,34,7.56,1.58,4,32,47,0.96,3,1
SKU-03387,242,13.46,2.63,18,112,233,0.73,0,1
SKU-03388,445,17.56,4.67,4,96,131,0.96,1,0
SKU-03389,298,14.43,2.6,5,141,177,0.75,1,0
SKU-03390,299,10.8,2.95,6,52,84,1.31,1,0
SKU-03391,240,8.66,1.92,7,76,106,1.11,1,0
SKU-03392,229,10.04,1.31,4,65,85,1.13,0,0
SKU-03393,345,5.31,2.84,28,47,121,0.61,0,0
SKU-03394,203,9.23,2.33,24,40,151,0.5,0,0
SKU-03395,83,7.53,1.11,16,56,116,1.29,3,1
SKU-03396,483,34.5,12.45,12,131,338,1.04,2,1
SKU-03397,723,10.22,1.65,7,88,124,1.43,0,0
SKU-03398,46,0.97,0.47,28,5,19,1.04,1,0
SKU-03399,257,6.01,0.79,24,36,108,0.71,0,0
SKU-03400,407,6.9,2.29,23,52,131,1.2,1,0
SKU-03401,129,15.8,9.04,15,100,218,1.2,1,1
SKU-03402,148,11.19,2.01,2,95,106,0.57,2,0
SKU-03403,56,10.78,2.16,19,84,186,1.19,0,1
SKU-03404,130,20.83,8.34,15,82,238,0.71,2,1
SKU-03405,1635,25.83,15.24,10,217,346,0.75,1,0
SKU-03406,70,14.11,4.13,10,84,155,0.53,0,1
SKU-03407,209,6.39,2.71,3,46,56,1.13,1,0
SKU-03408,81,6.55,1.15,26,30,115,1.23,2,1
SKU-03409,871,19.06,8.02,6,114,171,0.73,0,0
SKU-03410,425,6.53,1.48,24,57,135,1.29,2,0
SKU-03411,554,8.22,3.34,29,78,197,1.26,0,0
SKU-03412,215,5.91,0.85,3,57,66,0.91,2,0
SKU-03413,234,3.38,1.23,19,27,59,0.57,1,0
SKU-03414,949,32.76,7.16,3,116,165,0.78,0,0
SKU-03415,308,8.26,3.64,25,50,153,0.67,0,0
SKU-03416,571,22.83,10.82,16,99,282,1.46,1,1
SKU-03417,178,6.6,3.46,2,52,59,1.32,1,0
SKU-03418,149,5.1,3.04,23,21,80,0.58,2,0
SKU-03419,1119,13.28,4.38,23,131,284,1.01,0,0
SKU-03420,245,17.5,7.62,27,76,312,0.77,0,1
SKU-03421,185,18.27,2.0,15,62,199,0.53,1,1
SKU-03422,186,7.48,4.13,28,67,172,0.82,1,0
SKU-03423,567,14.26,5.82,20,63,206,0.63,2,0
SKU-03424,97,5.57,1.73,16,18,63,0.72,1,1
SKU-03425,550,9.14,2.9,12,62,117,0.83,1,0
SKU-03426,397,6.93,3.32,10,68,103,0.91,4,0
SKU-03427,93,6.12,3.16,19,30,88,0.97,1,1
SKU-03428,307,9.43,4.75,22,55,159,1.02,1,0
SKU-03429,29,3.29,1.17,2,15,18,0.87,0,1
SKU-03430,496,16.54,4.72,13,114,222,1.0,0,0
SKU-03431,141,6.14,3.52,3,32,41,0.92,2,0
SKU-03432,621,16.01,6.68,13,114,218,1.46,0,1
SKU-03433,99,3.96,1.47,24,25,73,0.57,1,0
SKU-03434,258,6.12,2.44,21,58,122,1.09,0,0
SKU-03435,207,3.28,1.36,5,25,33,0.69,3,0
SKU-03436,53,3.17,1.45,22,25,60,0.88,3,1
SKU-03437,242,4.44,1.67,2,28,32,1.05,0,0
SKU-03438,112,4.02,2.16,2,21,25,1.26,1,0
SKU-03439,105,3.31,1.75,27,17,62,1.48,0,1
SKU-03440,80,8.68,2.79,2,57,66,0.99,0,1
SKU-03441,101,13.1,2.41,9,57,116,0.76,1,1
SKU-03442,363,13.58,5.27,5,53,87,1.29,1,1
SKU-03443,82,1.62,0.66,18,9,24,0.72,4,0
SKU-03444,137,6.9,2.5,16,27,82,1.01,0,1
SKU-03445,58,6.36,3.47,25,29,109,1.35,0,1
SKU-03446,1040,21.08,3.09,29,142,448,0.9,1,0
SKU-03447,515,7.11,1.73,22,61,139,1.06,2,0
SKU-03448,235,8.14,4.34,15,37,98,0.62,3,0
SKU-03449,43,2.31,1.32,3,20,23,0.56,0,0
SKU-03450,56,4.34,1.36,27,13,72,1.49,1,1
SKU-03451,195,2.17,0.43,17,22,40,0.68,2,0
SKU-03452,130,9.1,2.82,8,60,96,0.84,0,1
SKU-03453,267,21.53,7.06,17,136,319,1.0,0,1
SKU-03454,226,4.47,1.61,12,34,61,0.87,1,0
SKU-03455,235,7.15,1.7,11,45,84,0.6,0,0
SKU-03456,56,4.04,1.04,14,24,52,0.7,1,1
SKU-03457,172,5.21,2.23,23,29,89,0.99,1,0
SKU-03458,778,9.24,3.8,6,91,119,0.94,1,0
SKU-03459,1997,28.4,12.24,28,256,654,1.3,1,0
SKU-03460,76,20.82,6.01,3,136,167,0.81,2,1
SKU-03461,1765,24.96,6.69,6,221,296,1.44,2,0
SKU-03462,385,16.1,4.44,20,65,226,0.78,0,1
SKU-03463,133,7.08,4.08,6,47,68,0.83,2,0
SKU-03464,52,6.34,1.89,23,39,112,1.45,0,1
SKU-03465,219,4.49,1.81,22,24,73,1.34,0,0
SKU-03466,50,6.99,2.53,14,66,115,0.82,1,1
SKU-03467,399,21.73,11.69,14,192,344,0.9,3,1
SKU-03468,1260,21.57,6.14,29,202,515,1.34,1,0
SKU-03469,1833,35.36,11.21,24,263,687,0.59,0,0
